id,name,locale
8b73411e-c570-424c-b29a-faded9f45e1b,"Software de gestión de riesgos en la cadena de suministro, especializado en la monitorización de riesgos de proveedores, alertas de interrupción y análisis de riesgos, destinado a ayudar a las organizaciones a gestionar proactivamente los riesgos de continuidad del suministro. Este software ofrece un mapeo de proveedores en múltiples niveles, monitoreo de eventos y planificación de escenarios para respaldar estrategias de contingencia y mejorar la resiliencia de la cadena de suministro frente a riesgos geopolíticos, desastres naturales y de cumplimiento.",es
5ee9a925-be51-4c84-890c-639ec9ed7143,"PerfView es una herramienta de análisis de rendimiento principalmente destinada a aplicaciones.NET que permite perfilar el uso de CPU, la asignación de memoria y la recolección de basura. Esta herramienta admite el seguimiento y la visualización detallada de eventos, lo que facilita a los desarrolladores la identificación de cuellos de botella y la optimización del rendimiento en tiempo de ejecución. La capacitación abarca la recolección de datos, el análisis de trazas y la interpretación de métricas de rendimiento, con el objetivo de mejorar la capacidad de respuesta de la aplicación y la eficiencia de los recursos.",es
ec197f0f-37d3-417f-9b6a-42e13757199c,"Competencia en la operación, programación y control de maquinaria y equipos agrícolas a través de sistemas de control hidráulicos, neumáticos y electrónicos. Esta competencia abarca tecnologías de automatización, operación de interfaces de usuario, calibración de máquinas, solución de problemas en sistemas de control y capacitación de operadores, con el fin de garantizar un uso seguro y eficiente del equipo en diversos entornos agrícolas.",es
ada05377-66e8-4565-b346-7c7c4573a78e,"Una distribución comercial de Apache Cassandra que amplía sus capacidades con características avanzadas de seguridad, análisis, búsqueda y base de datos gráfica. La capacitación abarca la instalación, configuración y gestión de clústeres de múltiples centros de datos, así como la integración con Apache Spark para análisis, y herramientas de seguridad y monitoreo de nivel empresarial.",es
55ed4d17-298b-4ae1-8d39-5b911ce32545,"Las Tecnologías de Salud Digital abarcan un espectro más amplio de herramientas de salud digital y sus impactos, que trascienden la arquitectura, implementación y gestión específicas de los sistemas de telemedicina; por lo tanto, constituyen un dominio distinto y no forman parte adecuada de la familia de Diseño y Gestión de Sistemas de Telemedicina.",es
7c95030e-dd6a-4420-a095-4636ab0ed113,"Automatiza el despliegue y la gestión de recursos en la nube mediante el uso de herramientas de Infraestructura como Código (IaC) tales como Terraform, AWS CloudFormation y Ansible. Incluye la elaboración de scripts, la gestión de configuraciones y la entrega continua de infraestructura para garantizar la repetibilidad, la consistencia y la eficiencia operativa.",es
6b2d1f19-9174-4a81-b72a-750cd6d5ff80,"Se abordan las habilidades relacionadas con la instalación, actualización y gestión de aplicaciones móviles en dispositivos tales como iOS y Android, incluyendo la navegación por la tienda de aplicaciones, la gestión del ciclo de vida de las aplicaciones y la configuración de aplicaciones en el dispositivo.",es
8a9d53e4-904f-43b5-b493-0ec7acb8a7c1,"La capacidad de monitorear y evaluar de manera continua los parámetros ambientales con el fin de minimizar la huella ecológica de las actividades de extracción. Esto incluye el muestreo y análisis de indicadores de aire, agua, suelo y biodiversidad, así como la realización de Evaluaciones de Impacto Ambiental (EIA) y Evaluaciones de Sitios Ambientales (ESA). Los profesionales emplean equipos y software especializados para la recolección de datos y la elaboración de informes, asegurando así el cumplimiento de los permisos y estándares ambientales, lo que respalda operaciones sostenibles.",es
1848ae28-6053-4ae7-beee-3fb49b3c43be,"Aplicando técnicas de Inteligencia Artificial y Aprendizaje Automático para optimizar procesos, mejorar la toma de decisiones y habilitar análisis predictivos. Esto incluye la selección de modelos, el entrenamiento, la validación, la implementación y el monitoreo, con un conocimiento profundo de los conceptos de IA, el aprendizaje supervisado y no supervisado, el procesamiento de lenguaje natural y el uso de plataformas y herramientas de IA, estrechamente vinculado con competencias en análisis de datos y automatización.",es
df2a313f-bcb0-4edf-a2c3-f6617bdf29f7,"La aplicación de estrategias de comunicación efectivas para involucrar a las partes interesadas internas y externas en los servicios de fuerza laboral. Esto incluye la comunicación con los empleados, la vinculación con los empleadores, la negociación, la presentación y la gestión de conflictos, con el fin de facilitar un intercambio de información claro, transparente y oportuno que respalde la alineación y satisfacción de la fuerza laboral.",es
09b69eb0-ecdd-40a5-9610-fbab5a7c0a3d,"Se aborda la gestión de Microsoft 365 y aplicaciones de Office mediante el uso de Active Directory y Objetos de Directiva de Grupo en entornos híbridos, incluyendo la configuración de políticas, la implementación y la administración de herramientas de gestión de endpoints como Microsoft Intune.",es
58dc83e2-55b5-4d14-a279-5b782d7255c2,"Herramientas de software especializadas, como Extedo eCTDmanager, que facilitan la creación, validación y presentación de expedientes regulatorios electrónicos en formato eCTD. Estas herramientas respaldan a los profesionales de asuntos regulatorios en la recopilación, gestión y presentación de documentos regulatorios, cumpliendo con los estándares globales de presentación electrónica.",es
06c36f9e-f7ac-4287-859c-b0b33ac92067,"Un software especializado en el diseño de circuitos de microondas que ofrece herramientas para la captura de esquemas, la simulación de circuitos y el diseño, adaptadas a ingenieros de microondas y RF. Este software admite análisis de circuitos lineales y no lineales, simulación electromagnética y flujos de trabajo de optimización que son críticos para el diseño de dispositivos y componentes de microondas.",es
b34f4a6d-ab59-47ed-adfb-9be46b97e772,"Experiencia en la formulación, resolución y análisis de ecuaciones diferenciales ordinarias y parciales con el propósito de comprender y predecir el comportamiento de los sistemas a lo largo del tiempo y el espacio.",es
1ef8c1af-1808-4cbe-817a-1b4f983d879e,"Cubre las habilidades relacionadas con la identificación, comprensión y gestión de dispositivos de hardware de red, incluidos los enrutadores, los conmutadores y sus componentes, centrándose en los roles operativos y en la solución de problemas en entornos de red.",es
85e10d77-ece3-4907-a5fb-cfe314ff7db4,"Esta competencia abarca un conocimiento y habilidades integrales relacionadas con la selección, configuración e integración de dispositivos de hardware y plataformas de software utilizados en tecnologías de realidad extendida (XR), incluyendo realidad virtual (VR), realidad aumentada (AR) y realidad mixta (MR). Se contempla la comprensión de los diferentes tipos de equipos XR, las capacidades de las plataformas, las consideraciones de compatibilidad y la optimización del rendimiento, con el fin de facilitar experiencias XR inmersivas y efectivas en sistemas móviles y de alto rendimiento.",es
11ff7c6c-0333-42e9-b9b7-12d8d1459ebb,"Un gestor de paquetes para Kubernetes que simplifica el despliegue y la gestión de aplicaciones en clústeres de Kubernetes. Incluye la creación de gráficos, la templación, el versionado, la gestión de lanzamientos, la reversión y el uso de repositorios, con el fin de permitir lanzamientos de software que sean repetibles y manejables en entornos contenedorizados.",es
a16502b8-75f3-43a4-aef6-29fcf6a2af5e,"Una plataforma de software financiero integral que proporciona datos de mercado en tiempo real, noticias, análisis y herramientas de trading. Esta plataforma permite a los profesionales llevar a cabo análisis económicos e industriales, monitorear cambios regulatorios y evaluar fuerzas competitivas con el fin de informar decisiones estratégicas de negocio y estrategias de inversión.",es
8febe43c-810a-478c-bc89-758a065e9260,"Un marco RPC de alto rendimiento y código abierto que utiliza Protocol Buffers para una serialización eficiente y que admite múltiples lenguajes para la construcción de APIs escalables y de baja latencia. La capacitación abarca la definición de servicios, la implementación de cliente y servidor, la transmisión, la autenticación y el ajuste de rendimiento para una comunicación robusta de API.",es
ebc81ef7-fb6d-47b8-8f3f-be21b6d88175,"Se posee habilidad en la comunicación efectiva y en la colaboración con las comunidades afectadas, los organismos reguladores y otros interesados durante los proyectos de remediación. Esto incluye la consulta pública, la resolución de conflictos, la difusión de información, la transparencia, la preparación de materiales de comunicación, la realización de reuniones y la gestión de las expectativas de los interesados, con el fin de construir confianza y facilitar resultados exitosos en la remediación.",es
926aaa4e-1412-434c-8918-cd0bb3b8031a,"Experiencia en el uso de software de gestión de proyectos impulsado por inteligencia artificial y aprendizaje automático para mejorar la planificación, programación, evaluación de riesgos y toma de decisiones en proyectos de construcción. Esto incluye la configuración de herramientas de IA para análisis predictivo, optimización de recursos, seguimiento automático del progreso y detección de problemas, con un entendimiento de las limitaciones de los modelos de IA, los requisitos de datos y la integración con métodos tradicionales de gestión de proyectos.",es
de0a5bbe-ec55-42b3-b523-056cb51ff89f,"COPASI es una aplicación de software destinada a la simulación y análisis de redes bioquímicas y su dinámica, que admite la modelización determinista y estocástica de sistemas descritos por ecuaciones diferenciales. Esta herramienta permite a los investigadores farmacéuticos modelar procesos biológicos complejos, tales como la resistencia a los antimicrobianos, llevar a cabo estimaciones de parámetros, análisis de sensibilidad y simulaciones a lo largo del tiempo, todo ello a través de una interfaz de usuario intuitiva y capacidades de scripting.",es
422846c5-4d66-4474-b5c4-55d2add953e8,"Microsoft ’s suite basada en la nube para DevOps que incluye pipelines para la integración y entrega continua, planes de prueba para pruebas manuales y automatizadas, así como repositorios de artefactos. Abarca la creación de pipelines, la orquestación de pruebas, el monitoreo de construcciones y características de colaboración, con el fin de garantizar la calidad y la entrega rápida en proyectos de software.",es
f9e262d5-dffd-45e0-b2f6-be0c72089aea,"Qt es un marco integral de C++ destinado al desarrollo de aplicaciones embebidas multiplataforma que cuentan con interfaces gráficas de usuario e integración de hardware. La capacitación abarca widgets, programación orientada a eventos, señales y slots, multihilo y despliegue en plataformas de Linux embebido y RTOS, lo que permite un desarrollo enriquecido de interfaces de usuario embebidas.",es
64a2947f-84a3-4b5b-a17d-2c79681973d1,"Cubre las habilidades relacionadas con la instalación, configuración y gestión de sistemas operativos Linux en entornos físicos, virtuales y en la nube, incluyendo la navegación por el sistema de archivos y el despliegue de servidores.",es
a0e1225f-58f5-4d38-8ece-e29b447bfdf2,"Capacidad para llevar a cabo evaluaciones exhaustivas de los impactos ambientales en todas las etapas del ciclo de vida de un edificio, desde la extracción de materias primas hasta la demolición. Las competencias incluyen el uso de software de evaluación del ciclo de vida como SimaPro y GaBi, el cálculo de la huella de carbono, el análisis de la energía incorporada y la interpretación de resultados para orientar decisiones de diseño y construcción sostenibles.",es
b624cf43-ed09-43ee-8f01-1587d5bfc9b2,"Un motor de juego de código abierto concebido para la creación de juegos tanto en 2D como en 3D, con un enfoque en un diseño de juego flexible y en la experiencia del jugador. Incluye un sistema de escenas, programación mediante GDScript y C#, herramientas de animación y simulación física, lo que permite a los desarrolladores construir juegos equilibrados y atractivos con una arquitectura modular y extensible.",es
8b195934-83e8-4495-b0b7-a11965939d81,"Habilidades para identificar, solicitar y gestionar todos los permisos y licencias necesarios para proyectos de construcción, incluidos los permisos de construcción, permisos ambientales, certificaciones de seguridad y aprobaciones de ocupación. Esta competencia abarca la preparación de la documentación, la comunicación con los organismos reguladores, el seguimiento del estado de los permisos y la garantía de renovaciones o enmiendas oportunas.",es
e4c9af90-3e16-4786-b333-21d05db97b6c,"La experiencia necesaria para identificar y analizar de manera sistemática las necesidades, preferencias y desafíos de diversos grupos comunitarios. Esto implica el diseño de encuestas, la realización de grupos focales, el análisis demográfico y la aplicación de técnicas de investigación social con el fin de informar la planificación y priorización de servicios.",es
537ece38-b43d-4d0e-a81d-136fed58e82c,"La capacidad para planificar y llevar a cabo auditorías sistemáticas que evalúan el cumplimiento de las políticas, procedimientos y requisitos regulatorios en materia de salud, seguridad y medio ambiente. Esto abarca la metodología de auditoría, el desarrollo de listas de verificación, la recopilación de evidencias y la elaboración de informes. Los profesionales identifican brechas, proponen mejoras y supervisan las acciones correctivas para respaldar la mejora continua, la mitigación de riesgos y la verificación de sistemas de gestión HSE eficaces.",es
